danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;id;duration_ms
0.797;0.569;-8.554;0.112;0.153;0.0;0.296;0.51;101.02;267ZRvvVgsGPevJuvEGyug;249839
0.717;0.452;-9.711;0.127;0.0747;0.0;0.0768;0.508;164.032;6iZTQ7OJ0B4Z4Lij5o7Ub0;203251
0.751;0.645;-8.231;0.031;0.0169;0.000101;0.117;0.642;122.026;4jNM6l3Amnmyy1kNCLcSWL;212459
0.758;0.729;-4.383;0.285;0.279;7.13e-06;0.327;0.481;150.12;63wKG8qIiwQAwiYPWMSuJl;171131
0.72;0.763;-4.068;0.0523;0.406;0.0;0.18;0.742;101.965;5knuzwU65gJK7IF5yJsuaW;251088
0.688;0.835;-4.162;0.0911;0.0583;2.87e-06;0.0795;0.88;84.858;7vwkKw2Xd7Pks1X712Au0T;230493
0.809;0.72;-4.811;0.229;0.381;0.0135;0.185;0.597;107.038;17dYr1kHgYC1W4hGcRH8QH;174953
0.751;0.856;-4.668;0.0619;0.0218;0.0;0.105;0.776;162.165;2taRjStEzM0nXEZFoPBraO;215786
0.459;0.926;-3.415;0.155;0.0239;1.93e-05;0.183;0.569;151.534;2rBHnIxbhkMGLpqmsNX91M;243453
0.529;0.827;-6.413;0.114;0.0191;0.195;0.0938;0.585;155.529;67qdozSgFFHL6VGW85KmtD;330547
0.772;0.769;-6.387;0.137;0.0173;0.000631;0.05;0.636;114.984;2cjXVAnbyKcddqr7IgpGWH;205027
0.791;0.903;-4.331;0.11;0.164;2.75e-05;0.294;0.961;110.029;1qev18TlW5KOrvlvkhWFF6;197805
0.599;0.682;-5.393;0.0882;0.00684;0.0;0.117;0.459;143.834;5bvNpG6wiIEf1PA13TkTu2;215565
0.593;0.789;-4.48;0.275;0.16;0.0;0.619;0.58;91.189;79t5idiRhbDB1oLaVcTVsD;285453
0.741;0.847;-5.621;0.0439;0.0456;0.0433;0.185;0.533;104.976;57aWJ506JUMKgBMCNYf2jI;204441
0.582;0.831;-4.648;0.0334;0.266;0.0;0.114;0.543;139.875;4Vc99jdf0Xtm2ySlSuCKIh;198880
0.749;0.865;-5.228;0.0413;0.00536;0.0;0.198;0.371;111.914;5SsR3wtCOafDmZgvIdRhSm;216013
0.805;0.33;-8.712;0.1;0.22;0.0;0.105;0.211;121.97;7t2bFihaDvhIrd2gn2CWJO;242983
0.702;0.705;-6.666;0.0543;0.258;5.93e-06;0.0879;0.743;154.911;5a7NdkF09AfD0H607eiOkX;213445
0.756;0.644;-6.116;0.0482;0.182;0.000158;0.127;0.539;104.985;3VRlGstWC0t6Ud5zHNVMub;211947
0.632;0.575;-6.478;0.029;0.0225;1.81e-06;0.104;0.188;90.037;2CPqh63wRVscbceKcPxwvv;183414
0.664;0.972;-5.273;0.0719;0.000497;0.694;0.319;0.402;128.019;6L5oimyAoXuIb1GL10Oloh;158040
0.531;0.803;-3.284;0.0717;0.0796;1.71e-05;0.176;0.221;142.113;22L7bfCiAkJo5xGSQgmiIO;299613
0.743;0.696;-7.407;0.0426;0.1;1.52e-05;0.32;0.766;121.952;4ZmzZ6MM1UQxyEayqgQ76U;165173
0.456;0.546;-5.559;0.0319;0.025;1.23e-06;0.121;0.224;138.175;6oa8YLL4KlssZgnY3CYiow;281321
0.842;0.777;-3.869;0.226;0.209;8.67e-06;0.229;0.751;120.081;0CJ31BEjjl1tPIj0CKi9kH;206787
0.512;0.677;-7.407;0.14;0.00425;0.000951;0.142;0.204;172.208;2wsBhAFs6Cxk9AGngVpYOK;225867
0.587;0.481;-6.827;0.0293;0.0856;0.0;0.0949;0.132;109.993;7ariJDkXYR256B48a6aLky;254373
0.748;0.657;-6.332;0.0501;0.0233;0.131;0.054;0.576;119.997;6t1anT08ffzsVLVk61K6aM;240509
0.826;0.778;-4.639;0.121;0.0378;0.0;0.0793;0.666;125.981;3ZIW2gAYbnvVjStcxJeMBM;240387
0.73;0.703;-5.672;0.0369;0.109;0.0;0.0657;0.595;138.113;2K87XMYnUMqLcX3zvtAF4G;192120
0.694;0.712;-3.923;0.046;0.132;0.0;0.211;0.799;98.023;1rIKgCH4H52lrvDcz50hS8;201122
0.592;0.747;-4.439;0.138;0.0176;0.0;0.0752;0.698;83.929;76sWab9iC3vvk21aln8G8t;200133
0.716;0.713;-6.246;0.0365;0.078;0.0331;0.0563;0.415;119.988;0YAxyOGgSDHJI01vCojSbY;196091
0.767;0.677;-6.128;0.184;0.0339;5.51e-06;0.144;0.538;146.155;3hsmbFKT5Cujb5GQjqEU39;222587
0.757;0.848;-4.234;0.335;0.0481;0.0;0.121;0.686;139.995;2rzBvHM9h36Tpdj7Jdajka;212640
0.762;0.821;-4.087;0.0453;0.0605;0.00341;0.141;0.858;121.98;63Qco1ncI5U4qEUnxL1DsH;197733
0.477;0.932;-1.684;0.0517;0.00308;0.19;0.255;0.444;146.027;6FIXn7Lqje4lFOkx0Uu38W;286849
0.566;0.944;-3.443;0.131;0.00876;0.0557;0.265;0.889;162.007;4tT89PJk1pnlnJj1Cex53l;200107
0.547;0.556;-9.077;0.0309;0.201;0.0;0.143;0.48;152.014;58N5G89W3yFSqZytItT1Ah;175750
0.713;0.801;-5.423;0.0401;0.157;0.0235;0.092;0.051;111.935;4d18gysSNfLeEHoiugsn5E;299063
0.634;0.712;-3.865;0.0533;0.061;0.0;0.191;0.233;132.182;4bZMebP26Oz0j5EP79EDXs;238493
0.464;0.785;-4.034;0.244;0.00487;1.05e-05;0.29;0.245;78.185;5wnfZ7VjDpZNyfJkqc9I1d;207613
0.647;0.733;-3.866;0.0404;0.00737;3.22e-05;0.123;0.245;145.018;2Eq2jFUlVlzdGdXAVsoDng;176483
0.91;0.751;-6.442;0.202;0.407;0.0;0.0922;0.855;136.549;2DwLH9gy3wJGOFQH8bY6JR;227093
0.688;0.72;-7.582;0.0587;0.408;4.75e-06;0.116;0.432;145.897;0adz5hkMguUpzX5GFlamgg;230959
0.754;0.697;-6.924;0.151;0.168;0.0;0.117;0.694;129.928;7h2UTFUfTBSLdjd7fGpGmi;298414
0.634;0.724;-5.842;0.0546;0.00499;0.000193;0.0732;0.309;148.024;7aaeZpSr54XQKSwMYO5JeH;263716
0.691;0.914;-4.084;0.132;0.00386;0.237;0.125;0.375;139.97;6NtyTmg8iNCtucymIOw7W0;292875
0.783;0.81;-4.041;0.0794;0.0226;0.257;0.119;0.38;124.028;3i9Tr3Vp2gjT8EsVKGt1N3;305817
0.681;0.358;-14.701;0.138;0.677;0.00411;0.124;0.0682;113.402;0ZQfn5nh2TnVE6Q0AT8eXr;197773
0.576;0.782;-4.825;0.0296;0.00778;0.0;0.285;0.355;141.153;0ADG9OgdVTL7fgREP75BrZ;224031
0.756;0.589;-5.093;0.232;0.0812;0.0;0.176;0.811;146.928;0OwX5aROoW1Iip8FV51Efg;205593
0.32;0.752;-4.91;0.056;0.289;0.000101;0.102;0.392;98.88;05cXQMJcrM9msUYu11mOrs;263893
0.7;0.598;-7.783;0.114;0.0369;0.0;0.111;0.594;160.041;0x3TibRgnSqzkcwrqBd4iX;228453
0.671;0.894;-3.701;0.0583;0.00758;0.00184;0.152;0.32;98.013;44xuQEWJJd4aWSaFUrPOlA;211837
0.741;0.693;-5.278;0.105;0.0615;0.0;0.115;0.73;110.936;0mko5sZQMfALeG2bzpWZRy;257972
0.725;0.534;-6.238;0.0946;0.0752;0.0;0.0919;0.558;91.974;72TFWvU3wUYdUuxejTTIzt;219320
0.831;0.616;-5.611;0.153;0.0947;0.0;0.11;0.817;128.012;6bdFbw9THAMceZtkPWXu8e;222867
0.878;0.741;-3.908;0.219;0.0103;0.000148;0.104;0.627;156.008;0cWmYmQ7OjAKiNnH7qtLKk;211187
0.908;0.621;-6.638;0.102;0.000282;5.39e-05;0.0958;0.421;150.011;7KXjTSCq5nL1LoYtL7XAwS;177000
0.602;0.707;-4.097;0.302;0.393;0.0;0.165;0.554;75.087;58zsLZPvfflaiIbNWoA22O;200187
0.831;0.783;-6.719;0.0527;0.079;1.27e-06;0.35;0.771;140.046;0hdiDzQu1FsfaYM1NIL8ma;218440
0.381;0.909;-2.974;0.107;0.152;0.0;0.29;0.509;147.524;0IzxpV5MY5VLLwK29OIAkE;229227
0.599;0.836;-4.291;0.0822;0.0158;0.0;0.427;0.563;124.959;5ZLEayzVXozskXkM5vXMQm;229013
0.642;0.87;-4.096;0.11;0.00205;0.0;0.129;0.73;119.987;18eoNBn1L1li2TvPa2DupB;172293
0.616;0.772;-4.276;0.0699;0.00929;0.0;0.0483;0.85;129.995;3eNSlXKgFkmekLIvyYTRKy;210787
0.594;0.874;-3.716;0.0815;0.0116;0.0;0.549;0.628;119.964;7kMfu3KUydmrFVGEAhjtyl;196413
0.484;0.921;-4.683;0.0799;0.0133;0.0;0.527;0.438;162.998;4OY2UaVRpkTgHS0NFJHIEu;183240
0.576;0.904;-4.415;0.0456;0.000149;0.000286;0.124;0.584;142.987;3DITsgogL4h6XqPf0Ex5dR;216773
0.611;0.705;-6.766;0.0499;0.146;1.05e-05;0.0922;0.422;172.112;0nwOpYtAZL4epb6pIZCQMS;244760
0.678;0.484;-6.647;0.43;0.735;0.0;0.117;0.219;190.04;3qQ6WFhcAx6LOH1UHz1c0U;202320
0.511;0.346;-11.308;0.137;0.592;5e-06;0.134;0.515;131.225;3tjfbu0G0PPy8UjhxfxVIe;206459
0.76;0.595;-6.366;0.0391;0.00544;0.0;0.241;0.361;131.497;03tqyYWC9Um2ZqU0ZN849H;263773
0.668;0.718;-4.736;0.0605;0.0165;0.0;0.104;0.345;91.993;4fINc8dnfcz7AdhFYVA4i7;192200
0.728;0.415;-6.852;0.0639;0.401;0.0;0.0616;0.455;114.145;7vu0JkJh0ldukEYbTVcqd0;176320
0.639;0.669;-8.133;0.0471;0.0941;0.832;0.108;0.0382;99.906;1lrEAUfyX4KCJOW5I48kaw;355200
0.81;0.534;-5.721;0.0425;0.163;0.115;0.192;0.193;106.02;76xNAVwiQccBXImICK5zUP;221806
0.651;0.884;-3.557;0.0326;0.0482;0.154;0.135;0.377;125.998;6fpnHGeOWdw4nH0DSpmxbV;200952
0.396;0.535;-11.09;0.0411;0.889;0.00678;0.116;0.435;146.416;2Ck6gblyk3UFCVPTh8o3TN;253013
0.723;0.503;-8.651;0.0699;0.0088;0.0;0.131;0.354;100.046;5f5KGCBUtnR3dTSdNfRcZG;217787
0.939;0.832;-6.252;0.182;0.00467;0.00465;0.0679;0.656;128.983;0ae6oynxHiNQyUvWIYEDJS;145093
0.852;0.773;-2.921;0.0776;0.187;3.05e-05;0.159;0.907;102.034;6mICuAdrwEjh6Y6lroV2Kg;195840
0.444;0.866;-6.217;0.111;0.000622;4.72e-05;0.105;0.375;94.968;1U8Ho1nOzKXYDvfigOuHG4;235120
0.461;0.975;-3.245;0.174;0.0375;0.562;0.366;0.0784;129.978;7sID9YndtnmyYvxGFtqu25;223385
0.707;0.827;-4.783;0.0461;0.0414;1.7e-06;0.107;0.551;119.985;6CWIKEpJJjxLmcGhD8DN3T;212093
0.821;0.761;-5.765;0.265;0.112;0.0;0.0799;0.758;115.992;5nzlaYHy7fqLO0DnN8dDCj;216480
0.785;0.498;-6.977;0.0533;0.00248;1.23e-06;0.224;0.418;143.96;1WtTLtofvcjQM3sXSMkDdX;201587
0.779;0.666;-7.361;0.0482;0.194;0.000556;0.0576;0.507;123.024;2KklXplRtxMsBYo474Es0w;161322
0.597;0.905;-3.422;0.0507;0.0743;0.00168;0.126;0.685;144.979;52pmRkuhGlBGQby8CJVUrN;223469
0.717;0.862;-4.736;0.054;0.00689;0.0;0.321;0.52;130.021;1ULa3GfdMKs0MfRpm6xVlu;224933
0.639;0.715;-8.954;0.0392;0.0243;0.000552;0.619;0.813;128.072;04caEZhAsQKnWqKsMwk9ud;238853
0.878;0.605;-6.616;0.0566;0.000729;0.436;0.182;0.834;120.031;1t3rUJ54VEJwCS2lJoK2Jw;440750
0.75;0.758;-4.395;0.0785;0.000254;0.758;0.433;0.496;90.03;3vjFU4ZtorjpwUMgPWA0HC;165307
0.695;0.638;-8.64;0.0395;0.0114;0.00532;0.111;0.446;119.986;0hQVAVsUCqQDcOwPTFKNxb;194000
0.624;0.83;-5.018;0.121;0.000242;1.4e-05;0.306;0.432;145.146;2BTPW7osibjN9gFDRY4mYN;245091
0.68;0.84;-3.823;0.0414;0.0457;8.66e-06;0.143;0.468;104.975;4XPWKmy05Rcff6TLHNoNF8;213213
0.603;0.933;-3.358;0.171;0.00591;0.0;0.206;0.709;96.306;3IV4swNduIRunHREK80owz;213760
0.6;0.412;-9.343;0.344;0.615;0.0025;0.134;0.408;113.049;6WhzFzROw3aq3rPWjgYlxr;225882
0.566;0.869;-6.084;0.1;0.000916;0.00346;0.114;0.647;178.113;5P13mfqn9o3ToFPTxowEgO;259667
0.548;0.954;-4.008;0.0806;5.49e-05;0.000137;0.245;0.488;130.086;1YVuJrfHHmD4ilULhAVqPW;205720
0.832;0.756;-5.332;0.0515;0.0274;1.39e-06;0.206;0.282;110.034;4lcpWCMFXNhvqNIQhB6yDv;283760
0.692;0.774;-2.48;0.0876;0.0623;0.0;0.873;0.349;134.952;2nBI3iWLhupR7LyAJ5GGkE;334253
0.669;0.634;-6.476;0.0327;0.0125;0.0;0.0946;0.496;124.906;2XHzzp1j4IfTNp1FTn7YFg;255053
0.732;0.721;-5.807;0.0725;0.0307;7.29e-05;0.167;0.426;96.975;2IQHkgihsAvSxuCh7uwikt;211758
0.72;0.828;-9.211;0.0462;0.185;0.429;0.0839;0.768;110.071;3SnGymj6ijE2iuUfWxLo1q;323347
0.619;0.362;-7.647;0.0264;0.555;1.36e-06;0.114;0.144;103.028;5Q0uilamiVtrGSeqVPN9Dn;260884
0.738;0.811;-6.035;0.182;0.0498;0.000167;0.102;0.504;171.76;7KFThZQCAcj8JXdPRtdrXE;266347
0.833;0.434;-8.795;0.431;0.0102;0.0219;0.165;0.281;150.062;0VgkVdmE4gld66l8iyGjgx;204600
0.636;0.836;-3.004;0.0427;0.00609;0.000157;0.0828;0.715;139.956;7j56HrjR9cGzvekvZY3Faz;193253
0.5;0.904;-4.437;0.309;0.085;0.0;0.928;0.712;91.807;45rLEE8ruE0oXmt17ZcrnE;304587
0.893;0.635;-9.0;0.0514;0.0201;3.01e-06;0.146;0.304;127.98;1UYLxZIL4IicS6TaPUZFTH;285234
0.67;0.916;-4.209;0.0527;0.0261;0.000268;0.217;0.778;142.798;3MQOjDmbbTXgJP73CvwjSM;205907
0.724;0.691;-5.665;0.0324;0.0172;1.68e-05;0.194;0.236;126.002;7rdjfrTBMNt3KaaGvSv3YG;217984
0.622;0.876;-7.779;0.0728;0.00107;1.83e-06;0.292;0.537;142.017;0ZeKQudydO2uQJpfr6gNC8;200427
0.513;0.937;-3.427;0.0532;0.000111;0.000102;0.083;0.543;155.015;2kMjk14RmYyYhhSbipoa9U;200880
0.653;0.899;-3.152;0.199;0.00147;2.87e-06;0.16;0.286;144.12;47wWQiJ7x24lozA9Jp6nZc;200000
0.79;0.972;-5.305;0.0692;0.0194;0.509;0.243;0.342;102.945;2YLsu7menBTJY1SeEzLkVo;203617
0.393;0.858;-2.868;0.0729;0.00359;0.0;0.102;0.56;176.042;04aAxqtGp5pv12UXAg4pkq;228360
0.845;0.541;-9.029;0.0748;0.0586;0.0586;0.149;0.79;117.362;0Zn63G0XTiqXwr1KSmARWz;334600
0.892;0.844;-3.718;0.0617;0.0111;3.9e-05;0.0342;0.747;114.986;2v9D4gQDEptVIvF96NSmD9;219013
0.683;0.708;-6.244;0.0305;0.0398;0.155;0.686;0.355;92.991;2XMTqoHHSH0lvuXrvIEdco;237707
0.668;0.725;-6.127;0.266;0.0102;0.000479;0.0561;0.729;191.944;7xHWNBFm6ObGEQPaUxHuKO;210227
0.706;0.877;-3.341;0.0998;0.0705;0.00563;0.0641;0.822;110.036;3AOt9GcdeCgLRW3WBZCXwp;230727
0.671;0.707;-9.967;0.0434;0.0231;0.397;0.113;0.436;91.876;2rLwz4Eihs3PXhx7e4qhcN;115282
0.707;0.612;-3.721;0.0281;0.00562;0.819;0.134;0.259;100.991;2HIj7L1Ef8KhxO52osNCrP;373067
0.553;0.97;-2.909;0.0641;0.000691;0.219;0.0313;0.648;174.009;6FDYzyjteGpimiBnO06ikI;251173
0.508;0.973;-2.587;0.155;0.00169;0.0103;0.327;0.305;74.958;3UGe9YVS1ooqw0QmKnxt1m;225700
0.867;0.746;-1.955;0.129;0.0248;0.353;0.109;0.763;100.014;3Bj6NtO0M3CCRPIqO32vve;278400
0.843;0.528;-7.173;0.289;0.297;0.0;0.0927;0.559;139.985;1bPAaKRZSoBWBeeT0idULo;185143
0.813;0.722;-3.586;0.259;0.723;0.0;0.138;0.605;99.97;7BjeoCBQJcFRCAmGldKgkB;271999
0.484;0.756;-4.379;0.0579;0.00209;0.314;0.3;0.239;139.9;0y3VbJU7mDnaUboUrVj1I4;187093
0.4;0.774;-8.539;0.0341;0.0401;0.932;0.11;0.204;170.111;1JcwHjETNNbUH0yfrc9w9n;126353
0.707;0.683;-8.728;0.0681;0.181;0.00107;0.108;0.568;116.006;207jvv3SLF6CGhVW2gOanq;243627
0.615;0.616;-10.39;0.133;0.0399;0.000129;0.348;0.836;170.776;5NTZM8YYeKM2YsGSffVIge;235000
0.491;0.83;-5.694;0.045;0.00055;0.796;0.0915;0.347;164.051;0eA7Z1oR8cDdhmE3GpNlQz;253306
0.574;0.694;-4.697;0.0327;0.00481;0.0;0.102;0.401;109.85;244AvzGQ4Ksa5637JQu5Gy;168667
0.531;0.75;-7.323;0.0308;0.00996;0.0644;0.0972;0.161;149.969;150H8Ux0KOnHtU27nQ93Wy;269930
0.585;0.793;-4.149;0.349;0.109;0.00267;0.142;0.502;121.031;7ooBMr7dS5onNlttDPljSu;301821
0.471;0.862;-5.298;0.0395;0.0196;0.19;0.156;0.525;146.004;7Mp6xklXpATaDUVp32Uupt;210411
0.655;0.632;-4.802;0.0489;0.0189;0.0;0.0722;0.447;120.113;3bnVBN67NBEzedqQuWrpP4;188493
0.605;0.547;-6.614;0.0905;0.39;0.0;0.117;0.383;149.919;0bnU1RidQmbc3WAhqXYVAv;188927
0.779;0.821;-3.498;0.248;0.0736;0.0;0.167;0.719;101.847;5mvVWOFVXbZEkkmD4aQ6K0;174227
0.833;0.629;-6.203;0.404;0.471;0.0;0.0986;0.767;75.031;4Hq0zp3vY6BHZWlSAeGWii;182533
0.97;0.806;-5.628;0.298;0.0955;0.0;0.133;0.815;120.003;6wdI9sg2VdgjqSg0ozu9PK;140078
0.795;0.668;-6.463;0.244;0.161;0.0;0.127;0.349;150.093;0HKNlsZ0zFlSqUqWj1nVVG;196453
0.685;0.701;-7.751;0.228;0.362;0.0;0.239;0.585;133.853;1VF1vLixWTgVjg3Wu5q434;294747
0.923;0.877;-4.276;0.29;0.12;0.0;0.0916;0.571;113.982;4TXFhVqa2FWrDICNJkeVyM;155120
0.74;0.645;-5.231;0.184;0.0179;0.00384;0.0764;0.431;110.048;1hDwIASmJhhUjoG7tS4Dyr;213818
0.808;0.665;-6.273;0.0523;0.0403;0.0;0.336;0.633;119.987;41rOnZXVg3cLacziEBgkpW;199360
0.566;0.596;-6.756;0.0991;0.278;0.0;0.123;0.295;81.961;6mB3SVyA4bg2HU5lcA9Zj5;221013
0.48;0.53;-6.713;0.333;0.212;0.0119;0.272;0.55;92.0;6maT3IGNEpVn9ajRtxf7bs;200816
0.604;0.807;-7.137;0.394;0.0768;0.0;0.657;0.241;75.858;3lrmWazkXDDw0pnW5zkcWL;155463
0.786;0.46;-9.219;0.0406;0.204;0.0577;0.0862;0.211;120.974;4kLTaeHYS473gjMq9cDZhc;214711
0.334;0.617;-5.834;0.383;0.334;0.0;0.163;0.603;85.227;1SJtlNRJDeYHioymcvsqev;216391
0.766;0.782;-3.92;0.105;0.0544;3.69e-05;0.084;0.359;111.05;4lGaOYqLKr5Z7bA1H92FBv;183000
0.458;0.616;-8.054;0.124;0.0387;0.0;0.0888;0.511;97.923;5tmwxuZ5Ug4OdiyxiCp845;230467
0.517;0.791;-5.323;0.359;0.191;0.0;0.123;0.627;78.885;1wdUZfGOnuOOjjQq4Lk1Aw;183864
0.851;0.79;-4.824;0.331;0.0745;0.0;0.158;0.894;170.103;0XZUo8Rds5wEp3UwyXER6J;240813
0.69;0.622;-5.025;0.0622;0.253;0.0;0.116;0.544;102.04;6uBhi9gBXWjanegOb2Phh0;210091
0.696;0.817;-3.862;0.109;0.075;0.0;0.187;0.782;98.064;6kex4EBAj0WHXDKZMEJaaF;216409
0.624;0.876;-3.374;0.1;0.0735;0.0;0.327;0.781;99.943;0afhq8XCExXpqazXczTSve;170827
0.758;0.906;-3.684;0.0741;0.217;0.00652;0.259;0.143;124.007;5Zv3ABZPWxZ4P04ha2h4eQ;328469
0.71;0.708;-6.688;0.181;0.359;0.0;0.168;0.561;88.426;2JZywQ9wN8HmoaqMGS7QG6;216640
0.709;0.698;-5.181;0.0788;0.0751;0.0;0.272;0.754;143.949;4wJO38BNFOJwFN8XsWY0kM;182947
0.736;0.849;-2.166;0.279;0.0843;0.0;0.2;0.71;160.106;6QCvI9gnU6MchZCPq99h85;257773
0.681;0.608;-6.093;0.207;0.0477;0.0;0.225;0.262;97.934;16bHRxM89ue0TiCKARYbRp;200760
0.43;0.906;-3.285;0.331;0.0111;0.0;0.0679;0.754;179.619;2uXidnW2mwi9kk4ZWVr0n5;266671
0.794;0.673;-5.735;0.0501;0.023;0.807;0.0754;0.484;127.054;1nLFRsLfmL8Q7KysmaZ4OV;245438
0.73;0.427;-10.466;0.0627;0.00681;0.00564;0.161;0.497;82.208;4OUvfa7eO5jvFMIMOU7MTb;391000
0.722;0.561;-10.049;0.0311;0.168;0.344;0.167;0.0749;114.982;63hX9QtDYzbhusLBf7fXTJ;181880
0.647;0.713;-5.874;0.0256;0.113;0.00703;0.146;0.277;124.982;1xd3OqTbx17HutN7RfJOTj;182147
0.469;0.892;-5.641;0.317;0.0776;0.0;0.382;0.491;88.976;2BIZLml6TRIrALbn0uGHr3;399761
0.797;0.627;-9.142;0.259;0.234;0.0172;0.136;0.312;115.073;1T4gCNnApeyGgbuFTQSAJd;220955
0.655;0.576;-6.735;0.0536;0.0295;0.115;0.132;0.167;139.953;4xBjsLUSjcx2h7PcRikpQp;228893
0.686;0.862;-3.426;0.034;0.00207;1.12e-05;0.148;0.472;87.48;3stiiCEfsUjFAQdWkrmdo5;187654
0.687;0.677;-4.172;0.0508;0.000643;0.000137;0.0564;0.545;75.052;3o7TMr6RmIusYH7Kkg7ujR;199773
0.78;0.619;-6.071;0.0697;0.378;0.0;0.253;0.588;146.285;3XdqnM049C5l1UM8Le7HWK;239073
0.618;0.533;-7.431;0.242;0.535;0.0;0.116;0.506;140.303;1ufRjL5FQtonDDtNUV6A42;216224
0.652;0.512;-8.908;0.0302;0.0767;0.125;0.0879;0.0509;95.07;1SQQI3opeV0kr71tf0224D;182453
0.792;0.717;-4.759;0.0393;0.0927;3.59e-05;0.226;0.466;121.985;1A8j067qyiNwQnZT0bzUpZ;195547
0.746;0.653;-6.745;0.289;0.378;0.0;0.229;0.672;75.016;2EEeOnHehOozLq4aS0n6SL;253107
0.812;0.628;-6.164;0.0682;0.0634;0.0;0.254;0.485;123.004;4PnNzWe1LJoAMD5j5RHpI0;207059
0.421;0.708;-6.402;0.0737;0.122;0.000236;0.134;0.163;76.576;4tMXFUwL84QhyLBeXRVovv;237031
0.523;0.807;-6.335;0.0368;0.0155;0.149;0.0733;0.0675;176.0;3TTm1QdqfJzsbQCdTboatX;273409
0.526;0.737;-6.169;0.0254;0.008;0.239;0.416;0.0907;103.972;0aPp2bektz6MEUUuhwPYsK;197749
0.769;0.773;-4.52;0.326;0.143;0.0;0.0994;0.675;99.998;6EgTcF35KEaGsrn0hG7Ysg;216507
0.794;0.848;-5.98;0.0521;0.129;0.0;0.263;0.814;87.981;72bmGq8Vz6eIDzlXLfwOBU;192344
0.61;0.747;-3.865;0.362;0.119;0.0;0.0463;0.752;94.077;1jRMa2Ng4fJQWcFS9UsI5I;216800
0.737;0.585;-8.709;0.0689;0.306;0.000648;0.0997;0.491;125.118;7GuPxoc7K95mX8N1cbdWzu;363372
0.777;0.721;-5.461;0.0396;0.0394;0.0572;0.127;0.793;115.995;6DdEvjkxweoP9YGrJzH4i3;201724
0.657;0.703;-3.402;0.0753;0.222;0.0;0.256;0.338;122.381;0Zx8khUcEfCFK2AEoIhC92;214693
0.841;0.573;-7.026;0.214;0.148;0.0;0.107;0.329;126.962;69CNBc8diXF0AYfd0fdP6W;304252
0.633;0.659;-6.168;0.163;0.601;0.0;0.0926;0.513;113.945;4aRkp9cCd8sjiqa0lz9mEi;229467
0.574;0.544;-8.13;0.39;0.464;0.0;0.104;0.153;162.293;4qJMW2dmIbAsgGxQ3GWgZR;287600
0.607;0.83;-2.808;0.367;0.587;0.0;0.11;0.553;81.543;5wYIOyOaWKLkx3Pde6qstp;651160
0.817;0.602;-7.093;0.167;0.14;0.0;0.0875;0.286;135.046;5KGqAFsqEeashQfskGPTdQ;219804
0.62;0.798;-6.124;0.0859;0.408;0.0;0.0988;0.463;129.777;7A3rNO7cmVKM3boOmIBwtj;244840
0.655;0.853;-6.412;0.164;0.0188;1.91e-05;0.246;0.541;120.028;6Aowha0iKFBSVjIGGyzH1Z;195520
0.662;0.777;-5.303;0.29;0.386;0.00177;0.136;0.628;170.017;7ouZuk0ood3bYdLHhJEMCs;281225
0.748;0.606;-7.454;0.202;0.428;0.00105;0.105;0.39;119.971;5n1s7uTiPcMxupRYmmucRJ;226507
0.601;0.691;-4.656;0.288;0.0307;0.0;0.356;0.664;81.01;4udegahsZLglPn34JKhl3j;368027
0.618;0.59;-7.751;0.359;0.559;3.42e-05;0.208;0.285;127.275;0z95CqBxQnSQhNnoWTZJKL;157891
0.576;0.733;-5.278;0.0288;0.00135;0.000215;0.107;0.551;150.12;6RH49kOurGNl02pT2iKOOp;179212
0.824;0.6;-8.187;0.315;0.885;1.73e-05;0.11;0.507;139.981;3gd5HHSJiZI6zsC8N716Fp;150866
0.721;0.873;-4.741;0.119;0.0789;0.0;0.0824;0.552;79.943;0tPQPaOKM32WgMSbPCYyRH;172687
0.757;0.595;-8.125;0.147;0.375;0.0;0.131;0.811;172.07;4BEWiTPV0v87mBryf7gdxK;238147
0.863;0.673;-6.576;0.1;0.258;0.00271;0.0745;0.821;115.952;3D5wnLaeVlCCIPzQOOAirA;237053
0.801;0.795;-5.115;0.0504;0.0417;0.000113;0.0717;0.754;79.028;6QgjcU0zLnzq5OrUoSZ3OK;163253
0.834;0.523;-7.175;0.147;0.235;2.77e-06;0.105;0.243;119.963;4WYhQviUDsXVzLp6oncwJS;243625
0.78;0.847;-3.145;0.0603;0.0509;0.0;0.0696;0.657;119.978;1Eu00VxwsLMjHI6nQZ9RtW;173360
0.775;0.51;-7.26;0.0595;0.24;2.16e-06;0.361;0.361;127.973;1EIhpG65DWoQDPSxwGu311;226880
0.778;0.792;-4.968;0.0331;0.0242;7.18e-05;0.0771;0.677;122.087;2a62Uiv6FFpxQVcfMdr0hM;177440
0.606;0.66;-6.956;0.0536;0.0506;0.108;0.135;0.189;160.032;1evi0s1rOH5ZFJkrCWbStm;200680
0.643;0.409;-5.476;0.0707;0.244;0.00218;0.0824;0.54;176.01;0iEkYC73HyDZIVKWNPv4Rl;189780
0.748;0.492;-7.903;0.035;0.0947;4.79e-05;0.0731;0.44;117.004;3zurcuZnb5Z4h9FdubNGqY;241427
0.322;0.865;-4.376;0.0497;0.000374;8.21e-05;0.725;0.131;149.77;5nFN8deb8sgGiwM9Im7yVS;185600
